,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
2345,2345,포르쉐 카이엔 3세대  3.0 플래티넘 에디션???,차량번호 번호판없음,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2191537&gubun=I,2022.00,33 km,가솔린,"2,995 cc (347마력)",검정색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2347,2347,포르쉐 카이엔 2세대  3.0 디젤 플래티넘 에디션???,차량번호 14도5332,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205136&gubun=I,2017.02,"68,186 km",디젤,"2,967 cc (262마력)",흰색,불가,[가격상담],준비중,무,유,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
2349,2349,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 371러5240,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201176&gubun=I,2021.05,"32,600 km",가솔린,"2,995 cc (344마력)",검정색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2350,2350,포르쉐 카이엔 3세대  3.0 -???,차량번호 245고2226,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188252&gubun=I,2021.01,"8,100 km",가솔린,"2,995 cc (344마력)",기타색상,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2351,2351,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 397보1910,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175156&gubun=I,2020.11?(21년형),"9,134 km",가솔린,"2,995 cc (344마력)",갈색 (크레용),"48개월 / 999,999km",[가격상담],준비중,,,,,,,,,,,등록,,,,,,,,,
2353,2353,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 140너6111,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203395&gubun=I,2023.01,"3,800 km",가솔린,"2,995 cc (347마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2354,2354,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 235무6210,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2177397&gubun=I,2020.06,"41,000 km",가솔린,"2,995 cc (340마력)",진회색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2355,2355,포르쉐 카이엔 3세대  3.0 -???,차량번호 196다2620,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2177812&gubun=I,2019.04,"40,000 km",가솔린,"2,995 cc (340마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2357,2357,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 145거4067,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187246&gubun=I,2022.06,"9,156 km",가솔린,"2,995 cc (347마력)",회색 (크레용),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2358,2358,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 321두1312,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188531&gubun=I,2022.02,"7,000 km",가솔린,"2,995 cc (347마력)",검정색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2359,2359,포르쉐 카이엔 3세대  3.0 -???,차량번호 20마7890,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182054&gubun=I,2019.04,"49,400 km",가솔린,"2,995 cc (340마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2360,2360,포르쉐 카이엔 3세대  3.0 쿠페 -???,차량번호 266라3654,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188235&gubun=I,2022.01,"8,000 km",가솔린,"2,995 cc (347마력)",회색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2362,2362,포르쉐 카이엔 3세대  3.0 쿠페 플래티넘 에디션???,차량번호 193주3471,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200761&gubun=I,2023.01,"6,000 km",가솔린,"2,995 cc (347마력)",기타색상 (크레용),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2364,2364,포르쉐 파나메라 2세대  2.9 4 플래티넘 에디션???,차량번호 251러3587,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202177&gubun=I,2022.08,"5,600 km",가솔린,"2,894 cc (336마력)",기타색상 (브라운),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2366,2366,포르쉐 파나메라 1세대  3.6 4 -???,차량번호 68로1995,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188331&gubun=I,2014.06,"91,000 km",가솔린,"3,605 cc (310마력)",흰색,불가,[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2367,2367,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 359거1558,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2173767&gubun=I,2019.12,"23,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2368,2368,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 329무3701,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2184380&gubun=I,2020.03,"34,000 km",가솔린,"3,996 cc (460마력)",회색 (크레용),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2369,2369,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 153로6985,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203974&gubun=I,2020.01?(19년형),"22,000 km",가솔린,"3,996 cc (460마력)",검정색 (사틴 레드),불가,[가격상담],준비중,무,유,유,무,유,유,유,유,유,무,미등록,,,,,,,,,
2370,2370,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 116루1153,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205220&gubun=I,2014.09,"78,000 km",가솔린,"4,806 cc (440마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2371,2371,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 280모9513,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2178380&gubun=I,2020.06,"16,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2372,2372,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 223너6091,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180604&gubun=I,2020.03,"4,900 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2373,2373,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 246무7895,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2183535&gubun=I,2019.03?(18년형),"40,000 km",가솔린,"2,894 cc (462마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2376,2376,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 41두1788,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169589&gubun=I,2018.11,"79,700 km",가솔린,"2,995 cc (330마력)",진회색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2377,2377,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 316루8280,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204427&gubun=I,2014.11,"67,000 km",가솔린,"4,806 cc (440마력)",흰색,불가,[가격상담],준비중,유,무,유,유,무,유,유,유,유,유,등록,,,,,,,,,
2378,2378,포르쉐 파나메라 2세대  4.0 터보 -???,차량번호 148어9710,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168300&gubun=I,2018.12,"37,000 km",가솔린,"3,996 cc (550마력)",검정색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2379,2379,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 103서9045,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201077&gubun=I,2018.02,"30,500 km",가솔린,"2,995 cc (330마력)",회색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2380,2380,포르쉐 파나메라 2세대  2.9 4 이그제큐티브 -???,차량번호 255머1522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180530&gubun=I,2021.05,"5,000 km",가솔린,"2,894 cc (336마력)",검정색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2382,2382,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 180어8080,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205216&gubun=I,2019.09,"8,000 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2383,2383,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 15거6116,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169569&gubun=I,2014.11,"111,000 km",가솔린,"4,806 cc (440마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2384,2384,포르쉐 파나메라 2세대  2.9 4 플래티넘 에디션???,차량번호 251러3587,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202177&gubun=I,2022.08,"5,600 km",가솔린,"2,894 cc (336마력)",기타색상 (브라운),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2386,2386,포르쉐 파나메라 1세대  3.6 4 -???,차량번호 68로1995,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188331&gubun=I,2014.06,"91,000 km",가솔린,"3,605 cc (310마력)",흰색,불가,[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2387,2387,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 359거1558,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2173767&gubun=I,2019.12,"23,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2388,2388,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 329무3701,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2184380&gubun=I,2020.03,"34,000 km",가솔린,"3,996 cc (460마력)",회색 (크레용),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2389,2389,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 153로6985,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203974&gubun=I,2020.01?(19년형),"22,000 km",가솔린,"3,996 cc (460마력)",검정색 (사틴 레드),불가,[가격상담],준비중,무,유,유,무,유,유,유,유,유,무,미등록,,,,,,,,,
2390,2390,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 116루1153,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205220&gubun=I,2014.09,"78,000 km",가솔린,"4,806 cc (440마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2391,2391,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 280모9513,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2178380&gubun=I,2020.06,"16,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2392,2392,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 223너6091,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180604&gubun=I,2020.03,"4,900 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2393,2393,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 246무7895,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2183535&gubun=I,2019.03?(18년형),"40,000 km",가솔린,"2,894 cc (462마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2396,2396,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 41두1788,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169589&gubun=I,2018.11,"79,700 km",가솔린,"2,995 cc (330마력)",진회색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2397,2397,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 316루8280,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204427&gubun=I,2014.11,"67,000 km",가솔린,"4,806 cc (440마력)",흰색,불가,[가격상담],준비중,유,무,유,유,무,유,유,유,유,유,등록,,,,,,,,,
2398,2398,포르쉐 파나메라 2세대  4.0 터보 -???,차량번호 148어9710,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168300&gubun=I,2018.12,"37,000 km",가솔린,"3,996 cc (550마력)",검정색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2399,2399,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 103서9045,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201077&gubun=I,2018.02,"30,500 km",가솔린,"2,995 cc (330마력)",회색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2400,2400,포르쉐 파나메라 2세대  2.9 4 이그제큐티브 -???,차량번호 255머1522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180530&gubun=I,2021.05,"5,000 km",가솔린,"2,894 cc (336마력)",검정색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2402,2402,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 180어8080,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205216&gubun=I,2019.09,"8,000 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2403,2403,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 15거6116,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169569&gubun=I,2014.11,"111,000 km",가솔린,"4,806 cc (440마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2404,2404,포르쉐 파나메라 2세대  2.9 4 플래티넘 에디션???,차량번호 251러3587,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202177&gubun=I,2022.08,"5,600 km",가솔린,"2,894 cc (336마력)",기타색상 (브라운),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2406,2406,포르쉐 파나메라 1세대  3.6 4 -???,차량번호 68로1995,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188331&gubun=I,2014.06,"91,000 km",가솔린,"3,605 cc (310마력)",흰색,불가,[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2407,2407,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 359거1558,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2173767&gubun=I,2019.12,"23,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2408,2408,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 329무3701,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2184380&gubun=I,2020.03,"34,000 km",가솔린,"3,996 cc (460마력)",회색 (크레용),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2409,2409,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 153로6985,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203974&gubun=I,2020.01?(19년형),"22,000 km",가솔린,"3,996 cc (460마력)",검정색 (사틴 레드),불가,[가격상담],준비중,무,유,유,무,유,유,유,유,유,무,미등록,,,,,,,,,
2410,2410,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 116루1153,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205220&gubun=I,2014.09,"78,000 km",가솔린,"4,806 cc (440마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2411,2411,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 280모9513,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2178380&gubun=I,2020.06,"16,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2412,2412,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 223너6091,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180604&gubun=I,2020.03,"4,900 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2413,2413,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 246무7895,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2183535&gubun=I,2019.03?(18년형),"40,000 km",가솔린,"2,894 cc (462마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2416,2416,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 41두1788,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169589&gubun=I,2018.11,"79,700 km",가솔린,"2,995 cc (330마력)",진회색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2417,2417,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 316루8280,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204427&gubun=I,2014.11,"67,000 km",가솔린,"4,806 cc (440마력)",흰색,불가,[가격상담],준비중,유,무,유,유,무,유,유,유,유,유,등록,,,,,,,,,
2418,2418,포르쉐 파나메라 2세대  4.0 터보 -???,차량번호 148어9710,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168300&gubun=I,2018.12,"37,000 km",가솔린,"3,996 cc (550마력)",검정색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2419,2419,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 103서9045,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201077&gubun=I,2018.02,"30,500 km",가솔린,"2,995 cc (330마력)",회색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2420,2420,포르쉐 파나메라 2세대  2.9 4 이그제큐티브 -???,차량번호 255머1522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180530&gubun=I,2021.05,"5,000 km",가솔린,"2,894 cc (336마력)",검정색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2422,2422,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 180어8080,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205216&gubun=I,2019.09,"8,000 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2423,2423,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 15거6116,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169569&gubun=I,2014.11,"111,000 km",가솔린,"4,806 cc (440마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2424,2424,포르쉐 파나메라 2세대  2.9 4 플래티넘 에디션???,차량번호 251러3587,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202177&gubun=I,2022.08,"5,600 km",가솔린,"2,894 cc (336마력)",기타색상 (브라운),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2426,2426,포르쉐 파나메라 1세대  3.6 4 -???,차량번호 68로1995,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2188331&gubun=I,2014.06,"91,000 km",가솔린,"3,605 cc (310마력)",흰색,불가,[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
2427,2427,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 359거1558,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2173767&gubun=I,2019.12,"23,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2428,2428,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 329무3701,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2184380&gubun=I,2020.03,"34,000 km",가솔린,"3,996 cc (460마력)",회색 (크레용),"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2429,2429,포르쉐 파나메라 2세대  4.0 GTS -???,차량번호 153로6985,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203974&gubun=I,2020.01?(19년형),"22,000 km",가솔린,"3,996 cc (460마력)",검정색 (사틴 레드),불가,[가격상담],준비중,무,유,유,무,유,유,유,유,유,무,미등록,,,,,,,,,
2430,2430,포르쉐 파나메라 1세대  4.8 GTS -???,차량번호 116루1153,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205220&gubun=I,2014.09,"78,000 km",가솔린,"4,806 cc (440마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
2431,2431,포르쉐 파나메라 2세대  2.9 4 E-하이브리드 -???,차량번호 280모9513,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2178380&gubun=I,2020.06,"16,000 km",가솔린 하이브리드,"2,894 cc (462마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2432,2432,포르쉐 파나메라 2세대  3.0 4 -???,차량번호 223너6091,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2180604&gubun=I,2020.03,"4,900 km",가솔린,"2,995 cc (330마력)",흰색,"48개월 / 999,999km",[가격상담],준비중,,,,,,,,,,,미등록,,,,,,,,,
